User Id,Txn ID,Txn Amount,Txn Date,Txn Category,Txn Mode,Merchant Code,Merchant Name,Payment Network,Issuer Name
US001,T001,3500.00,2024/02/15,INCOME_WAGES,Direct Deposit,EMP01,Tech Corp Inc,ACH,Chase Bank
US001,T002,-150.00,2024/02/15,LOAN_PAYMENTS_CAR_PAYMENT,Automatic Debit,AUT01,AutoFinance LLC,ACH,Chase Bank
US001,T003,-89.99,2024/02/15,ENTERTAINMENT_VIDEO_GAMES,Credit Card,GAME01,Steam,Visa,Chase Bank
US001,T004,-45.00,2024/02/16,FOOD_AND_DRINK_RESTAURANT,Credit Card,REST01,Burger King,Mastercard,Capital One
US001,T005,-200.00,2024/02/16,ENTERTAINMENT_CASINOS_AND_GAMBLING,Debit Card,CAS01,Lucky Star Casino,Visa,Chase Bank
US001,T006,-75.50,2024/02/17,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,CLTH01,H&M,Amex,American Express
US001,T007,-120.00,2024/02/18,FOOD_AND_DRINK_GROCERIES,Debit Card,GROC01,Whole Foods,Visa,Chase Bank
US001,T008,-60.00,2024/02/18,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,Credit Card,EVNT01,Local Arena,Mastercard,Capital One
US001,T009,-35.00,2024/02/19,TRANSPORTATION_GAS,Debit Card,GAS01,Shell,Visa,Chase Bank
US001,T010,-1200.00,2024/02/20,RENT_AND_UTILITIES_RENT,Bank Transfer,RENT01,City Apartments,ACH,Chase Bank
US001,T011,-80.00,2024/02/20,ENTERTAINMENT_MUSIC_AND_AUDIO,Credit Card,MUS01,Spotify Annual,Visa,Chase Bank
US001,T012,-55.00,2024/02/21,FOOD_AND_DRINK_RESTAURANT,Credit Card,REST02,Cheesecake Factory,Amex,American Express
US001,T013,-300.00,2024/02/22,TRANSFER_OUT_SAVINGS,Bank Transfer,SAV01,High Yield Savings,ACH,Ally Bank
US001,T014,-40.00,2024/02/22,ENTERTAINMENT_TV_AND_MOVIES,Automatic Debit,STRM01,Netflix,Visa,Chase Bank
US001,T015,-150.00,2024/02/23,GENERAL_MERCHANDISE_ELECTRONICS,Credit Card,ELEC01,Best Buy,Mastercard,Capital One
US001,T016,-25.00,2024/02/23,FOOD_AND_DRINK_FAST_FOOD,Debit Card,FAST01,McDonald's,Visa,Chase Bank
US001,T017,-70.00,2024/02/24,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Automatic Debit,GYM01,24 Hour Fitness,ACH,Chase Bank
US001,T018,-180.00,2024/02/24,ENTERTAINMENT_CASINOS_AND_GAMBLING,Credit Card,CAS02,Online Poker,Visa,Chase Bank
US001,T019,-95.00,2024/02/25,FOOD_AND_DRINK_RESTAURANT,Credit Card,REST03,Outback Steakhouse,Amex,American Express
US001,T020,-30.00,2024/02/25,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,Debit Card,RIDE01,Uber,Visa,Chase Bank
US001,T021,-500.00,2024/02/26,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,Bank Transfer,CC01,Chase Credit Card,ACH,Chase Bank
US001,T022,-85.00,2024/02/26,GENERAL_MERCHANDISE_SPORTING_GOODS,Credit Card,SPRT01,Dick's Sporting Goods,Mastercard,Capital One
US001,T023,-40.00,2024/02/27,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,Debit Card,LIQ01,Total Wine,Visa,Chase Bank
US001,T024,-65.00,2024/02/27,ENTERTAINMENT_VIDEO_GAMES,Credit Card,GAME02,PlayStation Store,Visa,Chase Bank
US001,T025,-110.00,2024/02/28,FOOD_AND_DRINK_GROCERIES,Debit Card,GROC02,Trader Joe's,Visa,Chase Bank
US001,T026,-50.00,2024/02/28,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,Credit Card,EVNT02,Local Sports Team,Mastercard,Capital One
US001,T027,-30.00,2024/02/28,TRANSPORTATION_GAS,Debit Card,GAS02,Exxon,Visa,Chase Bank
US001,T028,-15.99,2024/02/29,ENTERTAINMENT_TV_AND_MOVIES,Automatic Debit,STRM02,Hulu,Visa,Chase Bank
US001,T029,-75.00,2024/02/29,FOOD_AND_DRINK_RESTAURANT,Credit Card,REST04,Olive Garden,Amex,American Express
US001,T030,-200.00,2024/02/29,ENTERTAINMENT_CASINOS_AND_GAMBLING,Debit Card,CAS03,Lucky Star Casino,Visa,Chase Bank
US001,T031,-45.00,2024/02/29,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,Credit Card,ONL01,Amazon,Visa,Chase Bank
US001,T032,-20.00,2024/02/29,FOOD_AND_DRINK_COFFEE,Debit Card,COF01,Starbucks,Visa,Chase Bank
US001,T033,-60.00,2024/02/29,PERSONAL_CARE_HAIR_AND_BEAUTY,Credit Card,HAIR01,SuperCuts,Mastercard,Capital One
US001,T034,-35.00,2024/02/29,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,Debit Card,RIDE02,Lyft,Visa,Chase Bank
US001,T035,-100.00,2024/02/29,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,CLTH02,Nike,Amex,American Express
