User Id,Txn ID,Txn Amount,Txn Date,Txn Category,Txn Mode,Merchant Code,Merchant Name,Payment Network,Issuer Name
US001,A001,3500.00,2024/01/15,INCOME_WAGES,Direct Deposit,EMP01,Tech Solutions Inc,ACH,Chase Bank
US001,B001,-45.67,2024/01/15,FOOD_AND_DRINK_GROCERIES,Debit Card,GR01,Whole Foods,Visa,Chase Bank
US001,C001,-12.99,2024/01/16,ENTERTAINMENT_MUSIC_AND_AUDIO,Credit Card,SP01,Spotify,Mastercard,Capital One
US001,D001,-8.50,2024/01/16,FOOD_AND_DRINK_COFFEE,Credit Card,SB01,Starbucks,Mastercard,Capital One
US001,E001,-59.99,2024/01/17,GENERAL_SERVICES_EDUCATION,Credit Card,ED01,Coursera,Mastercard,Capital One
US001,F001,-22.35,2024/01/18,TRANSPORTATION_PUBLIC_TRANSIT,Debit Card,PT01,Metro Transit,Visa,Chase Bank
US001,G001,-35.00,2024/01/19,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Credit Card,GY01,Planet Fitness,Mastercard,Capital One
US001,H001,-15.99,2024/01/20,ENTERTAINMENT_TV_AND_MOVIES,Credit Card,NF01,Netflix,Mastercard,Capital One
US001,I001,-42.50,2024/01/20,FOOD_AND_DRINK_RESTAURANT,Credit Card,RS01,Local Bistro,Mastercard,Capital One
US001,J001,-28.75,2024/01/21,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,TJ01,TJ Maxx,Mastercard,Capital One
US001,K001,-65.32,2024/01/22,FOOD_AND_DRINK_GROCERIES,Debit Card,GR01,Whole Foods,Visa,Chase Bank
US001,L001,-9.99,2024/01/23,GENERAL_SERVICES_EDUCATION,Credit Card,SK01,Skillshare,Mastercard,Capital One
US001,M001,-8.50,2024/01/23,FOOD_AND_DRINK_COFFEE,Credit Card,SB01,Starbucks,Mastercard,Capital One
US001,N001,-22.35,2024/01/24,TRANSPORTATION_PUBLIC_TRANSIT,Debit Card,PT01,Metro Transit,Visa,Chase Bank
US001,O001,-14.99,2024/01/25,ENTERTAINMENT_MUSIC_AND_AUDIO,Credit Card,AP01,Apple Music,Mastercard,Capital One
US001,P001,-35.00,2024/01/26,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Credit Card,GY01,Planet Fitness,Mastercard,Capital One
US001,Q001,-18.75,2024/01/26,FOOD_AND_DRINK_FAST_FOOD,Credit Card,CH01,Chipotle,Mastercard,Capital One
US001,R001,-49.99,2024/01/27,GENERAL_MERCHANDISE_ELECTRONICS,Credit Card,AM01,Amazon,Mastercard,Capital One
US001,S001,-22.35,2024/01/28,TRANSPORTATION_PUBLIC_TRANSIT,Debit Card,PT01,Metro Transit,Visa,Chase Bank
US001,T001,-32.50,2024/01/28,FOOD_AND_DRINK_RESTAURANT,Credit Card,RS02,Sushi Place,Mastercard,Capital One
US001,U001,-8.50,2024/01/29,FOOD_AND_DRINK_COFFEE,Credit Card,SB01,Starbucks,Mastercard,Capital One
US001,V001,-59.99,2024/01/29,GENERAL_SERVICES_EDUCATION,Credit Card,UD01,Udemy,Mastercard,Capital One
US001,W001,-55.67,2024/01/30,FOOD_AND_DRINK_GROCERIES,Debit Card,GR01,Whole Foods,Visa,Chase Bank
US001,X001,-22.35,2024/01/31,TRANSPORTATION_PUBLIC_TRANSIT,Debit Card,PT01,Metro Transit,Visa,Chase Bank
US001,Y001,-35.00,2024/01/31,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Credit Card,GY01,Planet Fitness,Mastercard,Capital One
US001,Z001,500.00,2024/01/31,TRANSFER_IN_SAVINGS,Transfer,BK01,Chase Savings,Internal,Chase Bank
