User Id,Txn ID,Txn Amount,Txn Date,Txn Category,Txn Mode,Merchant Code,Merchant Name,Payment Network,Issuer Name
US001,T001,5280.00,2023/04/15,INCOME_WAGES,Direct Deposit,EMP01,Tech Solutions Inc,ACH,Chase Bank
US001,T002,-125.50,2023/04/15,FOOD_AND_DRINK_GROCERIES,Credit Card,GR01,Whole Foods,VISA,American Express
US001,T003,-89.99,2023/04/16,ENTERTAINMENT_TV_AND_MOVIES,Credit Card,ENT01,Netflix,VISA,American Express
US001,T004,-65.00,2023/04/16,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Debit Card,FIT01,LA Fitness,Mastercard,Chase Bank
US001,T005,-180.75,2023/04/17,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,CL01,Nordstrom,VISA,Bank of America
US001,T006,-42.50,2023/04/17,FOOD_AND_DRINK_RESTAURANT,Credit Card,REST01,Cheesecake Factory,VISA,American Express
US001,T007,-155.00,2023/04/18,HOME_IMPROVEMENT_FURNITURE,Credit Card,FUR01,IKEA,Mastercard,Chase Bank
US001,T008,-78.25,2023/04/19,TRANSPORTATION_GAS,Debit Card,GAS01,Shell,VISA,Chase Bank
US001,T009,-12.99,2023/04/19,ENTERTAINMENT_MUSIC_AND_AUDIO,Credit Card,MUS01,Spotify,VISA,American Express
US001,T010,-220.00,2023/04/20,GENERAL_SERVICES_INSURANCE,Automatic Payment,INS01,State Farm,ACH,Chase Bank
US001,T011,-45.75,2023/04/20,FOOD_AND_DRINK_RESTAURANT,Credit Card,REST02,Olive Garden,VISA,Bank of America
US001,T012,-1800.00,2023/04/21,RENT_AND_UTILITIES_RENT,Automatic Payment,RENT01,Luxury Apartments LLC,ACH,Chase Bank
US001,T013,-110.50,2023/04/21,GENERAL_MERCHANDISE_ELECTRONICS,Credit Card,ELEC01,Best Buy,VISA,American Express
US001,T014,-35.00,2023/04/22,PERSONAL_CARE_HAIR_AND_BEAUTY,Debit Card,HAIR01,Supercuts,Mastercard,Chase Bank
US001,T015,-95.75,2023/04/22,FOOD_AND_DRINK_GROCERIES,Credit Card,GR02,Safeway,VISA,Bank of America
US001,T016,-150.00,2023/04/23,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,Credit Card,SPORT01,Ticketmaster,VISA,American Express
US001,T017,-55.00,2023/04/23,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,Credit Card,RIDE01,Uber,VISA,American Express
US001,T018,-245.00,2023/04/24,LOAN_PAYMENTS_CAR_PAYMENT,Automatic Payment,CAR01,Toyota Financial,ACH,Chase Bank
US001,T019,-85.50,2023/04/24,GENERAL_MERCHANDISE_PET_SUPPLIES,Credit Card,PET01,PetSmart,Mastercard,Chase Bank
US001,T020,-65.00,2023/04/25,FOOD_AND_DRINK_RESTAURANT,Credit Card,REST03,Outback Steakhouse,VISA,Bank of America
US001,T021,-120.00,2023/04/25,MEDICAL_PHARMACIES_AND_SUPPLEMENTS,Debit Card,PHARM01,CVS Pharmacy,VISA,Chase Bank
US001,T022,-189.99,2023/04/26,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,Credit Card,ONL01,Amazon,VISA,American Express
US001,T023,-75.00,2023/04/26,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Automatic Payment,FIT01,LA Fitness,ACH,Chase Bank
US001,T024,-42.50,2023/04/27,FOOD_AND_DRINK_FAST_FOOD,Credit Card,FF01,McDonald's,VISA,American Express
US001,T025,-320.00,2023/04/27,HOME_IMPROVEMENT_REPAIR_AND_MAINTENANCE,Credit Card,REP01,Home Depot,Mastercard,Chase Bank
US001,T026,-110.75,2023/04/28,FOOD_AND_DRINK_GROCERIES,Credit Card,GR01,Whole Foods,VISA,American Express
US001,T027,-15.99,2023/04/28,ENTERTAINMENT_VIDEO_GAMES,Credit Card,GAME01,Steam,VISA,Bank of America
US001,T028,-80.00,2023/04/29,TRANSPORTATION_GAS,Debit Card,GAS02,Chevron,Mastercard,Chase Bank
US001,T029,-55.00,2023/04/29,FOOD_AND_DRINK_RESTAURANT,Credit Card,REST04,Red Lobster,VISA,American Express
US001,T030,-450.00,2023/04/30,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,Automatic Payment,CC01,American Express,ACH,Chase Bank
US001,T031,-175.00,2023/04/30,RENT_AND_UTILITIES_INTERNET_AND_CABLE,Automatic Payment,UTIL01,Comcast,ACH,Chase Bank
US001,T032,-95.00,2023/04/30,RENT_AND_UTILITIES_GAS_AND_ELECTRICITY,Automatic Payment,UTIL02,PG&E,ACH,Chase Bank
US001,T033,-60.00,2023/04/30,RENT_AND_UTILITIES_WATER,Automatic Payment,UTIL03,City Water Department,ACH,Chase Bank
US001,T034,-35.00,2023/04/30,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,CL02,Gap,VISA,Bank of America
US001,T035,-25.00,2023/04/30,ENTERTAINMENT_TV_AND_MOVIES,Credit Card,ENT02,Hulu,VISA,American Express
