User Id,Txn ID,Txn Amount,Txn Date,Txn Category,Txn Mode,Merchant Code,Merchant Name,Payment Network,Issuer Name
US001,T001,3500.00,2023/03/01,INCOME_WAGES,Direct Deposit,EMP01,Tech Solutions Inc,ACH,Chase Bank
US001,T002,-1500.00,2023/03/01,LOAN_PAYMENTS_MORTGAGE_PAYMENT,Automatic Debit,MTG01,HomeLoans Corp,ACH,Chase Bank
US001,T003,-89.99,2023/03/01,ENTERTAINMENT_VIDEO_GAMES,Credit Card,VG01,Steam,Visa,Chase Bank
US001,T004,-45.50,2023/03/02,FOOD_AND_DRINK_RESTAURANT,Credit Card,FD01,Burger King,Mastercard,Capital One
US001,T005,-200.00,2023/03/03,ENTERTAINMENT_CASINOS_AND_GAMBLING,Debit Card,CAS01,Lucky Star Casino,Visa,Chase Bank
US001,T006,-75.25,2023/03/04,FOOD_AND_DRINK_GROCERIES,Credit Card,GR01,Walmart Grocery,Visa,Chase Bank
US001,T007,-35.00,2023/03/05,TRANSPORTATION_GAS,Debit Card,GS01,Shell Gas Station,Visa,Chase Bank
US001,T008,-12.99,2023/03/05,ENTERTAINMENT_MUSIC_AND_AUDIO,Credit Card,MU01,Spotify,Mastercard,Capital One
US001,T009,-150.00,2023/03/06,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,CL01,Nike,Visa,Chase Bank
US001,T010,-25.00,2023/03/07,FOOD_AND_DRINK_FAST_FOOD,Debit Card,FF01,McDonald's,Visa,Chase Bank
US001,T011,-300.00,2023/03/08,ENTERTAINMENT_CASINOS_AND_GAMBLING,Debit Card,CAS02,Online Poker,Visa,Chase Bank
US001,T012,-50.00,2023/03/08,TRANSFER_OUT_SAVINGS,Online Transfer,SAV01,Personal Savings,ACH,Chase Bank
US001,T013,-15.99,2023/03/09,ENTERTAINMENT_TV_AND_MOVIES,Credit Card,TV01,Netflix,Mastercard,Capital One
US001,T014,-80.00,2023/03/10,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Automatic Debit,GYM01,24 Hour Fitness,ACH,Chase Bank
US001,T015,-65.00,2023/03/10,FOOD_AND_DRINK_RESTAURANT,Credit Card,FD02,Cheesecake Factory,Visa,Chase Bank
US001,T016,-40.00,2023/03/11,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,Credit Card,RS01,Uber,Mastercard,Capital One
US001,T017,-200.00,2023/03/11,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,Debit Card,SP01,NBA Tickets,Visa,Chase Bank
US001,T018,-30.00,2023/03/12,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,Debit Card,LQ01,Local Liquor Store,Visa,Chase Bank
US001,T019,-55.00,2023/03/12,FOOD_AND_DRINK_RESTAURANT,Credit Card,FD03,Sushi Place,Visa,Chase Bank
US001,T020,-250.00,2023/03/13,LOAN_PAYMENTS_CAR_PAYMENT,Automatic Debit,CAR01,AutoFinance LLC,ACH,Chase Bank
US001,T021,-100.00,2023/03/13,GENERAL_MERCHANDISE_ELECTRONICS,Credit Card,EL01,Best Buy,Mastercard,Capital One
US001,T022,-20.00,2023/03/14,FOOD_AND_DRINK_COFFEE,Debit Card,COF01,Starbucks,Visa,Chase Bank
US001,T023,-45.00,2023/03/14,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,Credit Card,OM01,Amazon,Visa,Chase Bank
US001,T024,-150.00,2023/03/15,ENTERTAINMENT_CASINOS_AND_GAMBLING,Debit Card,CAS03,DraftKings,Visa,Chase Bank
US001,T025,-60.00,2023/03/15,FOOD_AND_DRINK_RESTAURANT,Credit Card,FD04,Local Steakhouse,Mastercard,Capital One
