User Id,Txn ID,Txn Amount,Txn Date,Txn Category,Txn Mode,Merchant Code,Merchant Name,Payment Network,Issuer Name
US001,T001,3250.00,2023/03/17,INCOME_WAGES,Direct Deposit,EMP01,ABC Corp,ACH,Chase Bank
US001,T002,45.67,2023/03/17,FOOD_AND_DRINK_GROCERIES,Credit Card,GR01,Safeway,VISA,Chase Bank
US001,T003,12.99,2023/03/18,ENTERTAINMENT_TV_AND_MOVIES,Credit Card,NF01,Netflix,VISA,Chase Bank
US001,T004,35.00,2023/03/18,TRANSPORTATION_GAS,Credit Card,GS01,Shell,VISA,Chase Bank
US001,T005,75.50,2023/03/19,FOOD_AND_DRINK_RESTAURANT,Credit Card,RS01,Olive Garden,VISA,Chase Bank
US001,T006,150.00,2023/03/20,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,CL01,Macy's,VISA,Chase Bank
US001,T007,22.50,2023/03/21,FOOD_AND_DRINK_FAST_FOOD,Credit Card,FF01,McDonald's,VISA,Chase Bank
US001,T008,65.00,2023/03/22,MEDICAL_PHARMACIES_AND_SUPPLEMENTS,Credit Card,PH01,CVS Pharmacy,VISA,Chase Bank
US001,T009,120.00,2023/03/23,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,Credit Card,AM01,Six Flags,VISA,Chase Bank
US001,T010,55.00,2023/03/24,PERSONAL_CARE_HAIR_AND_BEAUTY,Credit Card,HB01,Great Clips,VISA,Chase Bank
US001,T011,40.00,2023/03/25,TRANSPORTATION_GAS,Credit Card,GS02,Exxon,VISA,Chase Bank
US001,T012,85.75,2023/03/25,FOOD_AND_DRINK_GROCERIES,Credit Card,GR02,Kroger,VISA,Chase Bank
US001,T013,9.99,2023/03/26,ENTERTAINMENT_MUSIC_AND_AUDIO,Credit Card,SP01,Spotify,VISA,Chase Bank
US001,T014,60.00,2023/03/26,ENTERTAINMENT_CASINOS_AND_GAMBLING,Credit Card,CS01,Lucky Casino,VISA,Chase Bank
US001,T015,30.00,2023/03/27,FOOD_AND_DRINK_RESTAURANT,Credit Card,RS02,Applebee's,VISA,Chase Bank
US001,T016,150.00,2023/03/27,RENT_AND_UTILITIES_INTERNET_AND_CABLE,Automatic Payment,IC01,Comcast,ACH,Chase Bank
US001,T017,25.00,2023/03/28,TRANSPORTATION_PARKING,Credit Card,PK01,City Parking,VISA,Chase Bank
US001,T018,45.00,2023/03/28,GENERAL_MERCHANDISE_ELECTRONICS,Credit Card,EL01,Best Buy,VISA,Chase Bank
US001,T019,18.50,2023/03/29,FOOD_AND_DRINK_COFFEE,Credit Card,CF01,Starbucks,VISA,Chase Bank
US001,T020,200.00,2023/03/29,GENERAL_MERCHANDISE_DEPARTMENT_STORES,Credit Card,DS01,Target,VISA,Chase Bank
US001,T021,80.00,2023/03/30,FOOD_AND_DRINK_GROCERIES,Credit Card,GR03,Whole Foods,VISA,Chase Bank
US001,T022,15.00,2023/03/30,ENTERTAINMENT_VIDEO_GAMES,Credit Card,VG01,Steam,VISA,Chase Bank
US001,T023,50.00,2023/03/31,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Automatic Payment,GY01,24 Hour Fitness,ACH,Chase Bank
US001,T024,95.00,2023/03/31,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,CL02,Nordstrom,VISA,Chase Bank
