User Id,Txn ID,Txn Amount,Txn Date,Txn Category,Txn Mode,Merchant Code,Merchant Name,Payment Network,Issuer Name
US001,T001,3500.00,2023/06/15,INCOME_WAGES,Direct Deposit,EMP01,Tech Solutions Inc,ACH,Chase Bank
US001,T002,-1500.00,2023/06/15,LOAN_PAYMENTS_MORTGAGE_PAYMENT,Automatic Debit,MTG01,HomeLoans Co.,ACH,Chase Bank
US001,T003,-89.99,2023/06/15,ENTERTAINMENT_VIDEO_GAMES,Credit Card,GAME01,Steam,Visa,Chase Bank
US001,T004,-45.50,2023/06/16,FOOD_AND_DRINK_RESTAURANT,Credit Card,REST01,Burger King,Mastercard,Chase Bank
US001,T005,-200.00,2023/06/16,ENTERTAINMENT_CASINOS_AND_GAMBLING,Debit Card,CAS01,Lucky Star Casino,Visa,Chase Bank
US001,T006,-75.32,2023/06/17,FOOD_AND_DRINK_GROCERIES,Credit Card,GRO01,Walmart,Visa,Chase Bank
US001,T007,-12.99,2023/06/17,ENTERTAINMENT_MUSIC_AND_AUDIO,Credit Card,MUS01,Spotify,Mastercard,Chase Bank
US001,T008,-350.00,2023/06/18,LOAN_PAYMENTS_CAR_PAYMENT,Automatic Debit,CAR01,AutoFinance LLC,ACH,Chase Bank
US001,T009,-65.00,2023/06/18,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,Credit Card,SPT01,Local Stadium,Visa,Chase Bank
US001,T010,-30.50,2023/06/19,FOOD_AND_DRINK_FAST_FOOD,Debit Card,FF01,McDonald's,Visa,Chase Bank
US001,T011,-150.00,2023/06/19,ENTERTAINMENT_CASINOS_AND_GAMBLING,Credit Card,CAS02,Online Poker,Mastercard,Chase Bank
US001,T012,-55.99,2023/06/20,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,CLO01,H&M,Visa,Chase Bank
US001,T013,-18.50,2023/06/20,FOOD_AND_DRINK_COFFEE,Debit Card,COF01,Starbucks,Visa,Chase Bank
US001,T014,-200.00,2023/06/21,TRANSFER_OUT_SAVINGS,Online Transfer,SAV01,Personal Savings,ACH,Chase Bank
US001,T015,-80.00,2023/06/21,ENTERTAINMENT_TV_AND_MOVIES,Credit Card,ENT01,Netflix,Mastercard,Chase Bank
US001,T016,-42.75,2023/06/22,TRANSPORTATION_GAS,Debit Card,GAS01,Shell,Visa,Chase Bank
US001,T017,-25.00,2023/06/22,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Automatic Debit,GYM01,24 Hour Fitness,ACH,Chase Bank
US001,T018,-60.50,2023/06/23,FOOD_AND_DRINK_RESTAURANT,Credit Card,REST02,Cheesecake Factory,Visa,Chase Bank
US001,T019,-15.99,2023/06/23,ENTERTAINMENT_VIDEO_GAMES,Credit Card,GAME02,PlayStation Store,Mastercard,Chase Bank
US001,T020,-35.00,2023/06/24,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,Credit Card,RIDE01,Uber,Visa,Chase Bank
US001,T021,-85.75,2023/06/24,GENERAL_MERCHANDISE_ELECTRONICS,Debit Card,ELEC01,Best Buy,Visa,Chase Bank
US001,T022,-22.50,2023/06/25,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,Credit Card,LIQ01,Local Liquor Store,Mastercard,Chase Bank
US001,T023,-150.00,2023/06/25,ENTERTAINMENT_CASINOS_AND_GAMBLING,Debit Card,CAS03,MGM Grand,Visa,Chase Bank
US001,T024,-40.00,2023/06/26,PERSONAL_CARE_HAIR_AND_BEAUTY,Credit Card,HAIR01,Great Clips,Visa,Chase Bank
US001,T025,-28.99,2023/06/26,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,Credit Card,ONL01,Amazon,Mastercard,Chase Bank
US001,T026,-50.00,2023/06/27,ENTERTAINMENT_CASINOS_AND_GAMBLING,Credit Card,CAS04,DraftKings,Visa,Chase Bank
US001,T027,-65.50,2023/06/27,FOOD_AND_DRINK_RESTAURANT,Debit Card,REST03,Olive Garden,Visa,Chase Bank
US001,T028,-120.00,2023/06/28,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,CLO02,Nike,Mastercard,Chase Bank
US001,T029,-35.99,2023/06/28,ENTERTAINMENT_VIDEO_GAMES,Credit Card,GAME03,Xbox Store,Visa,Chase Bank
US001,T030,-18.50,2023/06/29,FOOD_AND_DRINK_COFFEE,Debit Card,COF02,Dunkin' Donuts,Visa,Chase Bank
US001,T031,-200.00,2023/06/29,ENTERTAINMENT_CASINOS_AND_GAMBLING,Credit Card,CAS05,Caesars Palace,Mastercard,Chase Bank
US001,T032,-55.75,2023/06/30,FOOD_AND_DRINK_GROCERIES,Debit Card,GRO02,Whole Foods,Visa,Chase Bank
US001,T033,-30.00,2023/06/30,ENTERTAINMENT_MUSIC_AND_AUDIO,Credit Card,MUS02,Apple Music,Visa,Chase Bank
US001,T034,-45.00,2023/06/30,TRANSPORTATION_GAS,Credit Card,GAS02,Exxon,Mastercard,Chase Bank
US001,T035,-25.00,2023/06/30,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Automatic Debit,GYM01,24 Hour Fitness,ACH,Chase Bank
