User Id,Txn ID,Txn Amount,Txn Date,Txn Category,Txn Mode,Merchant Code,Merchant Name,Payment Network,Issuer Name
US001,A001,5200.00,2023/05/01,INCOME_WAGES,Direct Deposit,EMP01,Tech Solutions Inc,ACH,Chase Bank
US001,B001,-1800.00,2023/05/01,LOAN_PAYMENTS_MORTGAGE_PAYMENT,Auto Debit,MTG01,HomeLoans Corp,ACH,Chase Bank
US001,C001,-120.50,2023/05/01,FOOD_AND_DRINK_GROCERIES,Credit Card,GR01,Whole Foods,VISA,American Express
US001,D001,-85.75,2023/05/02,TRANSPORTATION_GAS,Credit Card,GS01,Shell Gas Station,MASTERCARD,Bank of America
US001,E001,-12.99,2023/05/02,ENTERTAINMENT_TV_AND_MOVIES,Auto Debit,NF01,Netflix,VISA,Chase Bank
US001,F001,-45.00,2023/05/03,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Credit Card,GY01,LA Fitness,VISA,American Express
US001,G001,-78.25,2023/05/03,FOOD_AND_DRINK_RESTAURANT,Credit Card,RS01,Cheesecake Factory,MASTERCARD,Bank of America
US001,H001,-220.00,2023/05/04,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,CL01,Nordstrom,VISA,American Express
US001,I001,-15.50,2023/05/04,FOOD_AND_DRINK_COFFEE,Credit Card,SB01,Starbucks,VISA,Chase Bank
US001,J001,-450.00,2023/05/05,LOAN_PAYMENTS_CAR_PAYMENT,Auto Debit,CP01,Toyota Financial,ACH,Chase Bank
US001,K001,-180.00,2023/05/05,GENERAL_SERVICES_INSURANCE,Auto Debit,IN01,State Farm,ACH,Chase Bank
US001,L001,-95.75,2023/05/06,FOOD_AND_DRINK_GROCERIES,Credit Card,GR02,Trader Joe's,MASTERCARD,Bank of America
US001,M001,-65.00,2023/05/07,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,Credit Card,TK01,Ticketmaster,VISA,American Express
US001,N001,-150.00,2023/05/08,GENERAL_MERCHANDISE_ELECTRONICS,Credit Card,BB01,Best Buy,VISA,Chase Bank
US001,O001,-22.50,2023/05/08,FOOD_AND_DRINK_FAST_FOOD,Credit Card,FF01,Chipotle,MASTERCARD,Bank of America
US001,P001,-89.99,2023/05/09,RENT_AND_UTILITIES_INTERNET_AND_CABLE,Auto Debit,IC01,Comcast,ACH,Chase Bank
US001,Q001,-35.00,2023/05/09,PERSONAL_CARE_HAIR_AND_BEAUTY,Credit Card,HB01,Great Clips,VISA,American Express
US001,R001,-75.50,2023/05/10,TRANSPORTATION_GAS,Credit Card,GS02,Exxon,MASTERCARD,Bank of America
US001,S001,-18.99,2023/05/10,ENTERTAINMENT_MUSIC_AND_AUDIO,Auto Debit,SP01,Spotify,VISA,Chase Bank
US001,T001,-250.00,2023/05/11,HOME_IMPROVEMENT_FURNITURE,Credit Card,FR01,IKEA,VISA,American Express
US001,U001,-42.75,2023/05/11,FOOD_AND_DRINK_RESTAURANT,Credit Card,RS02,Olive Garden,MASTERCARD,Bank of America
US001,V001,-120.00,2023/05/12,MEDICAL_PHARMACIES_AND_SUPPLEMENTS,Credit Card,PH01,CVS Pharmacy,VISA,Chase Bank
US001,W001,-15.00,2023/05/12,FOOD_AND_DRINK_COFFEE,Credit Card,SB01,Starbucks,VISA,Chase Bank
US001,X001,-85.00,2023/05/13,GENERAL_MERCHANDISE_PET_SUPPLIES,Credit Card,PS01,PetSmart,MASTERCARD,Bank of America
US001,Y001,-55.50,2023/05/13,FOOD_AND_DRINK_GROCERIES,Credit Card,GR03,Safeway,VISA,American Express
US001,Z001,-30.00,2023/05/14,ENTERTAINMENT_VIDEO_GAMES,Credit Card,GS01,GameStop,VISA,Chase Bank
US001,AA01,-68.25,2023/05/14,FOOD_AND_DRINK_RESTAURANT,Credit Card,RS03,Red Lobster,MASTERCARD,Bank of America
US001,AB01,-150.00,2023/05/15,GENERAL_MERCHANDISE_DEPARTMENT_STORES,Credit Card,DS01,Macy's,VISA,American Express
US001,AC01,-45.00,2023/05/15,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,Credit Card,UB01,Uber,VISA,Chase Bank
US001,AD01,-25.00,2023/05/15,FOOD_AND_DRINK_FAST_FOOD,Credit Card,FF02,McDonald's,MASTERCARD,Bank of America
