User Id,Txn ID,Txn Amount,Txn Date,Txn Category,Txn Mode,Merchant Code,Merchant Name,Payment Network,Issuer Name
US001,A001,5250.00,2023/06/01,INCOME_WAGES,Direct Deposit,EMP01,TechCorp Inc.,ACH,Chase Bank
US001,B001,-125.50,2023/06/01,FOOD_AND_DRINK_GROCERIES,Credit Card,GR01,Whole Foods,VISA,American Express
US001,B002,-2200.00,2023/06/01,RENT_AND_UTILITIES_RENT,Bank Transfer,LND01,City Apartments,ACH,Chase Bank
US001,B003,-89.99,2023/06/02,ENTERTAINMENT_TV_AND_MOVIES,Credit Card,ENT01,Netflix,MASTERCARD,Citi Bank
US001,B004,-65.75,2023/06/02,FOOD_AND_DRINK_RESTAURANT,Credit Card,RST01,Olive Garden,VISA,American Express
US001,B005,-150.00,2023/06/03,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Debit Card,FIT01,LA Fitness,VISA,Chase Bank
US001,B006,-78.50,2023/06/03,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,CL01,Nordstrom,AMEX,American Express
US001,B007,-45.00,2023/06/04,TRANSPORTATION_GAS,Credit Card,GS01,Shell,VISA,American Express
US001,B008,-12.99,2023/06/04,FOOD_AND_DRINK_COFFEE,Credit Card,COF01,Starbucks,MASTERCARD,Citi Bank
US001,B009,-220.00,2023/06/05,GENERAL_SERVICES_INSURANCE,Bank Transfer,INS01,State Farm,ACH,Chase Bank
US001,B010,-85.00,2023/06/05,FOOD_AND_DRINK_RESTAURANT,Credit Card,RST02,Cheesecake Factory,AMEX,American Express
US001,B011,-35.99,2023/06/06,RENT_AND_UTILITIES_INTERNET_AND_CABLE,Auto-payment,CAB01,Comcast,ACH,Chase Bank
US001,B012,-75.50,2023/06/06,GENERAL_MERCHANDISE_ELECTRONICS,Credit Card,ELC01,Best Buy,VISA,American Express
US001,B013,-150.00,2023/06/07,LOAN_PAYMENTS_CAR_PAYMENT,Auto-payment,AUT01,Toyota Financial,ACH,Chase Bank
US001,B014,-22.50,2023/06/07,FOOD_AND_DRINK_FAST_FOOD,Credit Card,FF01,McDonald's,MASTERCARD,Citi Bank
US001,B015,-500.00,2023/06/08,TRANSFER_OUT_SAVINGS,Bank Transfer,SAV01,High Yield Savings,ACH,Chase Bank
US001,B016,-95.75,2023/06/08,GENERAL_MERCHANDISE_DEPARTMENT_STORES,Credit Card,DS01,Macy's,VISA,American Express
US001,B017,-65.00,2023/06/09,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,Credit Card,ENT02,AMC Theatres,AMEX,American Express
US001,B018,-42.50,2023/06/09,FOOD_AND_DRINK_GROCERIES,Debit Card,GR02,Trader Joe's,VISA,Chase Bank
US001,B019,-120.00,2023/06/10,PERSONAL_CARE_HAIR_AND_BEAUTY,Credit Card,BEA01,Sephora,MASTERCARD,Citi Bank
US001,B020,-55.00,2023/06/10,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,Credit Card,RID01,Uber,VISA,American Express
US001,B021,-200.00,2023/06/11,GENERAL_MERCHANDISE_ELECTRONICS,Credit Card,ELC02,Apple Store,AMEX,American Express
US001,B022,-18.50,2023/06/11,FOOD_AND_DRINK_COFFEE,Credit Card,COF02,Dunkin' Donuts,MASTERCARD,Citi Bank
US001,B023,-75.00,2023/06/12,MEDICAL_PHARMACIES_AND_SUPPLEMENTS,Credit Card,PHA01,CVS Pharmacy,VISA,American Express
US001,B024,-45.00,2023/06/12,FOOD_AND_DRINK_RESTAURANT,Debit Card,RST03,Chipotle,VISA,Chase Bank
US001,B025,-350.00,2023/06/13,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,Bank Transfer,CCR01,American Express Payment,ACH,Chase Bank
US001,B026,-89.99,2023/06/13,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,Credit Card,ONL01,Amazon,VISA,American Express
US001,B027,-60.00,2023/06/14,TRANSPORTATION_GAS,Credit Card,GS02,ExxonMobil,MASTERCARD,Citi Bank
US001,B028,-135.00,2023/06/14,FOOD_AND_DRINK_GROCERIES,Credit Card,GR03,Costco,VISA,American Express
US001,B029,-250.00,2023/06/15,HOME_IMPROVEMENT_FURNITURE,Credit Card,FUR01,IKEA,AMEX,American Express
US001,B030,-40.00,2023/06/15,ENTERTAINMENT_VIDEO_GAMES,Credit Card,GAM01,Steam,VISA,American Express
US001,B031,-25.00,2023/06/15,FOOD_AND_DRINK_RESTAURANT,Debit Card,RST04,Subway,VISA,Chase Bank
