User Id,Txn ID,Txn Amount,Txn Date,Txn Category,Txn Mode,Merchant Code,Merchant Name,Payment Network,Issuer Name
US001,A001,5200.00,2024/01/15,INCOME_WAGES,Direct Deposit,EMP01,Tech Solutions Inc,ACH,Chase Bank
US001,B001,-125.50,2024/01/15,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,Credit Card,CC01,Chase Credit Card,VISA,Chase Bank
US001,C001,-2100.00,2024/01/15,LOAN_PAYMENTS_MORTGAGE_PAYMENT,Auto Debit,MTG01,HomeLoans Corp,ACH,Wells Fargo
US001,D001,-89.99,2024/01/16,ENTERTAINMENT_TV_AND_MOVIES,Credit Card,NF01,Netflix,VISA,American Express
US001,E001,-156.78,2024/01/16,FOOD_AND_DRINK_GROCERIES,Credit Card,WF01,Whole Foods,MASTERCARD,Capital One
US001,F001,-65.00,2024/01/17,TRANSPORTATION_GAS,Debit Card,SH01,Shell Gas Station,VISA,Chase Bank
US001,G001,-120.50,2024/01/18,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,NK01,Nordstrom,AMEX,American Express
US001,H001,-45.99,2024/01/19,FOOD_AND_DRINK_RESTAURANT,Credit Card,OG01,Olive Garden,VISA,Chase Bank
US001,I001,-199.99,2024/01/20,GENERAL_MERCHANDISE_ELECTRONICS,Credit Card,BB01,Best Buy,MASTERCARD,Capital One
US001,J001,-14.99,2024/01/20,ENTERTAINMENT_MUSIC_AND_AUDIO,Credit Card,SP01,Spotify,VISA,Chase Bank
US001,K001,-75.00,2024/01/21,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Auto Debit,EF01,Equinox Fitness,ACH,Chase Bank
US001,L001,-220.00,2024/01/22,GENERAL_MERCHANDISE_DEPARTMENT_STORES,Credit Card,MC01,Macy's,AMEX,American Express
US001,M001,-35.50,2024/01/23,FOOD_AND_DRINK_FAST_FOOD,Debit Card,MCD1,McDonald's,VISA,Chase Bank
US001,N001,-180.00,2024/01/24,HOME_IMPROVEMENT_FURNITURE,Credit Card,IK01,IKEA,VISA,Chase Bank
US001,O001,-55.00,2024/01/24,PERSONAL_CARE_HAIR_AND_BEAUTY,Credit Card,ULT1,Ulta Beauty,MASTERCARD,Capital One
US001,P001,-110.75,2024/01/25,FOOD_AND_DRINK_GROCERIES,Debit Card,TJ01,Trader Joe's,VISA,Chase Bank
US001,Q001,-250.00,2024/01/25,GENERAL_SERVICES_INSURANCE,Auto Debit,SF01,State Farm Insurance,ACH,Wells Fargo
US001,R001,-85.00,2024/01/26,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,Credit Card,TM01,Ticketmaster,AMEX,American Express
US001,S001,-40.00,2024/01/26,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,Credit Card,UB01,Uber,VISA,Chase Bank
US001,T001,-129.99,2024/01/27,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,Credit Card,AZ01,Amazon,VISA,Chase Bank
US001,U001,-60.00,2024/01/27,FOOD_AND_DRINK_RESTAURANT,Credit Card,CB01,Cheesecake Factory,MASTERCARD,Capital One
US001,V001,-95.00,2024/01/28,MEDICAL_PHARMACIES_AND_SUPPLEMENTS,Debit Card,CVS1,CVS Pharmacy,VISA,Chase Bank
US001,W001,-150.00,2024/01/28,GENERAL_SERVICES_AUTOMOTIVE,Credit Card,FD01,Ford Service Center,AMEX,American Express
US001,X001,-200.00,2024/01/29,RENT_AND_UTILITIES_INTERNET_AND_CABLE,Auto Debit,COM1,Comcast,ACH,Chase Bank
US001,Y001,-75.50,2024/01/29,FOOD_AND_DRINK_GROCERIES,Credit Card,KR01,Kroger,VISA,Chase Bank
US001,Z001,-30.00,2024/01/30,ENTERTAINMENT_VIDEO_GAMES,Credit Card,ST01,Steam,MASTERCARD,Capital One
US001,AA01,-45.00,2024/01/30,FOOD_AND_DRINK_RESTAURANT,Debit Card,SB01,Starbucks,VISA,Chase Bank
US001,AB01,-180.00,2024/01/30,RENT_AND_UTILITIES_GAS_AND_ELECTRICITY,Auto Debit,PG01,PG&E,ACH,Wells Fargo
US001,AC01,-65.00,2024/01/31,TRANSPORTATION_GAS,Credit Card,EX01,ExxonMobil,VISA,Chase Bank
US001,AD01,-89.99,2024/01/31,GENERAL_MERCHANDISE_SPORTING_GOODS,Credit Card,DS01,Dick's Sporting Goods,AMEX,American Express
US001,AE01,-50.00,2024/01/31,ENTERTAINMENT_TV_AND_MOVIES,Credit Card,HB01,HBO Max,VISA,Chase Bank
US001,AF01,-125.50,2024/01/31,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,Credit Card,CC02,American Express,AMEX,American Express
US001,AG01,-300.00,2024/01/31,LOAN_PAYMENTS_CAR_PAYMENT,Auto Debit,TF01,Toyota Financial,ACH,Chase Bank
US001,AH01,-75.00,2024/01/31,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Auto Debit,EF01,Equinox Fitness,ACH,Chase Bank
US001,AI01,-150.00,2024/01/31,GENERAL_SERVICES_EDUCATION,Credit Card,EDX1,EdX Online Courses,MASTERCARD,Capital One
