User Id,Txn ID,Txn Amount,Txn Date,Txn Category,Txn Mode,Merchant Code,Merchant Name,Payment Network,Issuer Name
US001,A001,5250.00,2024/02/01,INCOME_WAGES,Direct Deposit,EMP01,Tech Solutions Inc,ACH,Chase Bank
US001,B001,-2200.00,2024/02/01,LOAN_PAYMENTS_MORTGAGE_PAYMENT,Automatic Debit,MTG01,HomeLoans Corp,ACH,Chase Bank
US001,C001,-150.00,2024/02/01,ENTERTAINMENT_TV_AND_MOVIES,Credit Card,NF01,Netflix,Visa,American Express
US001,D001,-85.50,2024/02/02,FOOD_AND_DRINK_GROCERIES,Credit Card,WF01,Whole Foods,Mastercard,Citi
US001,E001,-120.00,2024/02/02,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Credit Card,EF01,Equinox Fitness,Visa,American Express
US001,F001,-65.00,2024/02/03,FOOD_AND_DRINK_RESTAURANT,Credit Card,RS01,The Capital Grille,Visa,American Express
US001,G001,-180.00,2024/02/04,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,NM01,Nordstrom,Mastercard,Citi
US001,H001,-45.00,2024/02/04,TRANSPORTATION_GAS,Debit Card,SH01,Shell,Visa,Chase Bank
US001,I001,-12.99,2024/02/05,ENTERTAINMENT_MUSIC_AND_AUDIO,Credit Card,SP01,Spotify,Visa,American Express
US001,J001,-220.00,2024/02/05,GENERAL_SERVICES_INSURANCE,Automatic Debit,SF01,State Farm,ACH,Chase Bank
US001,K001,-18.50,2024/02/06,FOOD_AND_DRINK_COFFEE,Credit Card,SB01,Starbucks,Mastercard,Citi
US001,L001,-95.00,2024/02/06,GENERAL_MERCHANDISE_ELECTRONICS,Credit Card,BB01,Best Buy,Visa,American Express
US001,M001,-35.00,2024/02/07,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,Credit Card,UB01,Uber,Visa,American Express
US001,N001,-150.00,2024/02/07,PERSONAL_CARE_HAIR_AND_BEAUTY,Credit Card,UL01,Ulta Beauty,Mastercard,Citi
US001,O001,-200.00,2024/02/08,GENERAL_MERCHANDISE_DEPARTMENT_STORES,Credit Card,MC01,Macy's,Visa,American Express
US001,P001,-80.00,2024/02/08,FOOD_AND_DRINK_RESTAURANT,Credit Card,CH01,Cheesecake Factory,Mastercard,Citi
US001,Q001,-55.00,2024/02/09,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,Debit Card,TM01,Ticketmaster,Visa,Chase Bank
US001,R001,-130.00,2024/02/10,HOME_IMPROVEMENT_FURNITURE,Credit Card,WE01,West Elm,Visa,American Express
US001,S001,-75.00,2024/02/10,MEDICAL_PHARMACIES_AND_SUPPLEMENTS,Credit Card,CV01,CVS Pharmacy,Mastercard,Citi
US001,T001,-22.99,2024/02/11,ENTERTAINMENT_VIDEO_GAMES,Credit Card,ST01,Steam,Visa,American Express
US001,U001,-450.00,2024/02/11,LOAN_PAYMENTS_CAR_PAYMENT,Automatic Debit,TY01,Toyota Financial,ACH,Chase Bank
US001,V001,-95.00,2024/02/12,GENERAL_MERCHANDISE_PET_SUPPLIES,Credit Card,PT01,PetSmart,Mastercard,Citi
US001,W001,-180.00,2024/02/12,RENT_AND_UTILITIES_INTERNET_AND_CABLE,Automatic Debit,CM01,Comcast,ACH,Chase Bank
US001,X001,-60.00,2024/02/13,FOOD_AND_DRINK_GROCERIES,Debit Card,TJ01,Trader Joe's,Visa,Chase Bank
US001,Y001,-40.00,2024/02/13,ENTERTAINMENT_CASINOS_AND_GAMBLING,Credit Card,DK01,DraftKings,Visa,American Express
US001,Z001,-25.00,2024/02/14,FOOD_AND_DRINK_FAST_FOOD,Credit Card,MCD1,McDonald's,Mastercard,Citi
US001,AA01,-150.00,2024/02/14,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,Credit Card,AZ01,Amazon,Visa,American Express
US001,AB01,-85.00,2024/02/15,FOOD_AND_DRINK_RESTAURANT,Credit Card,OG01,Olive Garden,Mastercard,Citi
US001,AC01,-120.00,2024/02/15,GENERAL_SERVICES_EDUCATION,Credit Card,UD01,Udemy,Visa,American Express
US001,AD01,-30.00,2024/02/15,TRANSPORTATION_PARKING,Debit Card,SP01,SpotHero,Visa,Chase Bank
