User Id,Txn ID,Txn Amount,Txn Date,Txn Category,Txn Mode,Merchant Code,Merchant Name,Payment Network,Issuer Name
US001,T001,3500.00,2024-02-15,INCOME_WAGES,Direct Deposit,EMP01,Tech Solutions Inc,ACH,Chase Bank
US001,T002,45.67,2024-02-15,FOOD_AND_DRINK_GROCERIES,Credit Card,GR01,Whole Foods,Visa,Chase Bank
US001,T003,12.99,2024-02-16,ENTERTAINMENT_MUSIC_AND_AUDIO,Credit Card,SP01,Spotify,Visa,Chase Bank
US001,T004,35.00,2024-02-16,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Credit Card,FT01,FitnessPro Gym,Visa,Chase Bank
US001,T005,22.50,2024-02-17,FOOD_AND_DRINK_RESTAURANT,Credit Card,RS01,Burger King,Visa,Chase Bank
US001,T006,150.00,2024-02-17,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,CL01,Nike Store,Visa,Chase Bank
US001,T007,65.00,2024-02-18,TRANSPORTATION_GAS,Credit Card,GS01,Shell Gas Station,Visa,Chase Bank
US001,T008,14.99,2024-02-19,ENTERTAINMENT_TV_AND_MOVIES,Credit Card,NF01,Netflix,Visa,Chase Bank
US001,T009,8.50,2024-02-19,FOOD_AND_DRINK_COFFEE,Credit Card,SB01,Starbucks,Visa,Chase Bank
US001,T010,75.00,2024-02-20,GENERAL_MERCHANDISE_ELECTRONICS,Credit Card,BB01,Best Buy,Visa,Chase Bank
US001,T011,30.00,2024-02-21,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,Credit Card,TK01,Ticketmaster,Visa,Chase Bank
US001,T012,55.00,2024-02-21,FOOD_AND_DRINK_RESTAURANT,Credit Card,RS02,Cheesecake Factory,Visa,Chase Bank
US001,T013,17.99,2024-02-22,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,Credit Card,AM01,Amazon,Visa,Chase Bank
US001,T014,40.00,2024-02-23,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,Credit Card,UB01,Uber,Visa,Chase Bank
US001,T015,85.00,2024-02-23,GENERAL_MERCHANDISE_SPORTING_GOODS,Credit Card,DK01,Dick's Sporting Goods,Visa,Chase Bank
US001,T016,12.99,2024-02-24,ENTERTAINMENT_VIDEO_GAMES,Credit Card,ST01,Steam,Visa,Chase Bank
US001,T017,35.00,2024-02-24,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Credit Card,FT01,FitnessPro Gym,Visa,Chase Bank
US001,T018,60.00,2024-02-25,FOOD_AND_DRINK_GROCERIES,Credit Card,GR02,Trader Joe's,Visa,Chase Bank
US001,T019,25.00,2024-02-25,ENTERTAINMENT_CASINOS_AND_GAMBLING,Credit Card,CS01,Lucky Star Casino,Visa,Chase Bank
US001,T020,45.00,2024-02-26,FOOD_AND_DRINK_RESTAURANT,Credit Card,RS03,Olive Garden,Visa,Chase Bank
US001,T021,9.99,2024-02-26,ENTERTAINMENT_MUSIC_AND_AUDIO,Credit Card,AP01,Apple Music,Visa,Chase Bank
US001,T022,70.00,2024-02-27,TRANSPORTATION_GAS,Credit Card,GS02,Exxon,Visa,Chase Bank
US001,T023,18.50,2024-02-27,FOOD_AND_DRINK_FAST_FOOD,Credit Card,FF01,Chipotle,Visa,Chase Bank
US001,T024,120.00,2024-02-28,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,CL02,H&M,Visa,Chase Bank
US001,T025,8.50,2024-02-28,FOOD_AND_DRINK_COFFEE,Credit Card,SB01,Starbucks,Visa,Chase Bank
US001,T026,50.00,2024-02-28,ENTERTAINMENT_TV_AND_MOVIES,Credit Card,AM02,AMC Theaters,Visa,Chase Bank
US001,T027,15.00,2024-02-29,FOOD_AND_DRINK_FAST_FOOD,Credit Card,FF02,Subway,Visa,Chase Bank
US001,T028,35.00,2024-02-29,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Credit Card,FT01,FitnessPro Gym,Visa,Chase Bank
US001,T029,22.99,2024-02-29,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,Credit Card,AM01,Amazon,Visa,Chase Bank
