User Id,Txn ID,Txn Amount,Txn Date,Txn Category,Txn Mode,Merchant Code,Merchant Name,Payment Network,Issuer Name
US001,T001,3750.00,2023/05/01,INCOME_WAGES,Direct Deposit,EMP01,ABC Corp,ACH,Chase Bank
US001,T002,45.67,2023/05/01,FOOD_AND_DRINK_GROCERIES,Credit Card,GR01,Safeway,Visa,Chase Bank
US001,T003,12.99,2023/05/01,ENTERTAINMENT_TV_AND_MOVIES,Credit Card,ENT01,Netflix,Visa,Chase Bank
US001,T004,89.99,2023/05/02,GENERAL_MERCHANDISE_ELECTRONICS,Credit Card,EL01,Best Buy,Visa,Chase Bank
US001,T005,35.50,2023/05/02,FOOD_AND_DRINK_RESTAURANT,Credit Card,RS01,Olive Garden,Visa,Chase Bank
US001,T006,50.00,2023/05/03,TRANSPORTATION_GAS,Debit Card,GS01,Shell,Visa,Chase Bank
US001,T007,15.99,2023/05/03,FOOD_AND_DRINK_FAST_FOOD,Credit Card,FF01,McDonald's,Visa,Chase Bank
US001,T008,120.00,2023/05/04,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,CL01,Macy's,Visa,Chase Bank
US001,T009,9.99,2023/05/04,ENTERTAINMENT_MUSIC_AND_AUDIO,Credit Card,ENT02,Spotify,Visa,Chase Bank
US001,T010,65.00,2023/05/05,PERSONAL_CARE_HAIR_AND_BEAUTY,Credit Card,HB01,SuperCuts,Visa,Chase Bank
US001,T011,22.50,2023/05/05,FOOD_AND_DRINK_RESTAURANT,Credit Card,RS02,Chipotle,Visa,Chase Bank
US001,T012,1500.00,2023/05/06,RENT_AND_UTILITIES_RENT,Bank Transfer,LN01,Apartment Corp,ACH,Chase Bank
US001,T013,75.00,2023/05/06,UTILITIES_INTERNET_AND_CABLE,Auto-pay,UT01,Comcast,ACH,Chase Bank
US001,T014,40.00,2023/05/07,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,Credit Card,ENT03,Local Stadium,Visa,Chase Bank
US001,T015,18.75,2023/05/07,FOOD_AND_DRINK_RESTAURANT,Credit Card,RS03,Subway,Visa,Chase Bank
US001,T016,200.00,2023/05/08,GENERAL_MERCHANDISE_DEPARTMENT_STORES,Credit Card,DS01,Target,Visa,Chase Bank
US001,T017,55.00,2023/05/08,TRANSPORTATION_GAS,Debit Card,GS02,Exxon,Visa,Chase Bank
US001,T018,30.00,2023/05/09,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Auto-pay,GY01,24 Hour Fitness,ACH,Chase Bank
US001,T019,14.99,2023/05/09,FOOD_AND_DRINK_FAST_FOOD,Credit Card,FF02,Burger King,Visa,Chase Bank
US001,T020,85.00,2023/05/10,GENERAL_MERCHANDISE_GROCERIES,Credit Card,GR02,Whole Foods,Visa,Chase Bank
US001,T021,25.00,2023/05/10,ENTERTAINMENT_VIDEO_GAMES,Credit Card,ENT04,Steam,Visa,Chase Bank
US001,T022,150.00,2023/05/11,UTILITIES_GAS_AND_ELECTRICITY,Auto-pay,UT02,PG&E,ACH,Chase Bank
US001,T023,60.00,2023/05/11,FOOD_AND_DRINK_RESTAURANT,Credit Card,RS04,Red Lobster,Visa,Chase Bank
US001,T024,45.00,2023/05/12,TRANSPORTATION_GAS,Debit Card,GS03,Chevron,Visa,Chase Bank
US001,T025,35.99,2023/05/12,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,Credit Card,OM01,Amazon,Visa,Chase Bank
US001,T026,70.00,2023/05/13,FOOD_AND_DRINK_GROCERIES,Credit Card,GR03,Trader Joe's,Visa,Chase Bank
US001,T027,20.00,2023/05/13,ENTERTAINMENT_TV_AND_MOVIES,Credit Card,ENT05,Hulu,Visa,Chase Bank
US001,T028,45.00,2023/05/14,FOOD_AND_DRINK_RESTAURANT,Credit Card,RS05,Applebee's,Visa,Chase Bank
US001,T029,30.00,2023/05/14,PERSONAL_CARE_LAUNDRY_AND_DRY_CLEANING,Credit Card,LC01,Local Cleaners,Visa,Chase Bank
US001,T030,65.00,2023/05/15,GENERAL_MERCHANDISE_SPORTING_GOODS,Credit Card,SG01,Dick's Sporting Goods,Visa,Chase Bank
US001,T031,25.50,2023/05/15,FOOD_AND_DRINK_RESTAURANT,Credit Card,RS06,Pizza Hut,Visa,Chase Bank
US001,T032,40.00,2023/05/15,TRANSPORTATION_GAS,Debit Card,GS04,BP,Visa,Chase Bank
