User Id,Txn ID,Txn Amount,Txn Date,Txn Category,Txn Mode,Merchant Code,Merchant Name,Payment Network,Issuer Name
US001,T001,3500.00,2023/03/01,INCOME_WAGES,Direct Deposit,EMP01,Tech Solutions Inc.,ACH,Chase Bank
US001,T002,45.67,2023/03/01,FOOD_AND_DRINK_GROCERIES,Credit Card,GR01,Whole Foods,Visa,Chase Bank
US001,T003,12.99,2023/03/02,ENTERTAINMENT_MUSIC_AND_AUDIO,Credit Card,SP01,Spotify,Visa,Chase Bank
US001,T004,35.00,2023/03/02,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Credit Card,GY01,FitnessPro Gym,Visa,Chase Bank
US001,T005,22.50,2023/03/03,FOOD_AND_DRINK_RESTAURANT,Credit Card,RS01,Burger King,Visa,Chase Bank
US001,T006,150.00,2023/03/03,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,CL01,H&M,Visa,Chase Bank
US001,T007,65.00,2023/03/04,TRANSPORTATION_GAS,Credit Card,GS01,Shell Gas Station,Visa,Chase Bank
US001,T008,15.99,2023/03/04,ENTERTAINMENT_TV_AND_MOVIES,Credit Card,NF01,Netflix,Visa,Chase Bank
US001,T009,8.50,2023/03/05,FOOD_AND_DRINK_COFFEE,Credit Card,SB01,Starbucks,Visa,Chase Bank
US001,T010,75.00,2023/03/05,GENERAL_MERCHANDISE_ELECTRONICS,Credit Card,BB01,Best Buy,Visa,Chase Bank
US001,T011,1200.00,2023/03/06,RENT_AND_UTILITIES_RENT,Bank Transfer,AP01,Oakwood Apartments,ACH,Chase Bank
US001,T012,18.99,2023/03/07,FOOD_AND_DRINK_FAST_FOOD,Credit Card,MD01,McDonald's,Visa,Chase Bank
US001,T013,55.00,2023/03/07,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,Credit Card,UB01,Uber,Visa,Chase Bank
US001,T014,120.00,2023/03/08,GENERAL_MERCHANDISE_DEPARTMENT_STORES,Credit Card,TG01,Target,Visa,Chase Bank
US001,T015,35.00,2023/03/08,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Credit Card,GY01,FitnessPro Gym,Visa,Chase Bank
US001,T016,89.99,2023/03/09,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,Credit Card,AZ01,Amazon,Visa,Chase Bank
US001,T017,42.00,2023/03/09,FOOD_AND_DRINK_RESTAURANT,Credit Card,CH01,Chipotle,Visa,Chase Bank
US001,T018,150.00,2023/03/10,RENT_AND_UTILITIES_INTERNET_AND_CABLE,Bank Transfer,CM01,Comcast,ACH,Chase Bank
US001,T019,60.00,2023/03/10,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,Credit Card,TM01,Ticketmaster,Visa,Chase Bank
US001,T020,25.00,2023/03/11,FOOD_AND_DRINK_BEER_WINE_AND_LIQUOR,Credit Card,LQ01,Liquor Mart,Visa,Chase Bank
US001,T021,80.00,2023/03/11,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,NK01,Nike,Visa,Chase Bank
US001,T022,12.99,2023/03/12,ENTERTAINMENT_MUSIC_AND_AUDIO,Credit Card,SP01,Spotify,Visa,Chase Bank
US001,T023,45.00,2023/03/12,FOOD_AND_DRINK_RESTAURANT,Credit Card,OG01,Olive Garden,Visa,Chase Bank
US001,T024,35.00,2023/03/13,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Credit Card,GY01,FitnessPro Gym,Visa,Chase Bank
US001,T025,70.00,2023/03/13,TRANSPORTATION_GAS,Credit Card,EX01,Exxon,Visa,Chase Bank
US001,T026,30.00,2023/03/14,FOOD_AND_DRINK_GROCERIES,Credit Card,TJ01,Trader Joe's,Visa,Chase Bank
US001,T027,15.99,2023/03/14,ENTERTAINMENT_TV_AND_MOVIES,Credit Card,NF01,Netflix,Visa,Chase Bank
US001,T028,22.50,2023/03/15,FOOD_AND_DRINK_RESTAURANT,Credit Card,SB02,Subway,Visa,Chase Bank
US001,T029,50.00,2023/03/15,GENERAL_MERCHANDISE_SPORTING_GOODS,Credit Card,DS01,Dick's Sporting Goods,Visa,Chase Bank
