User Id,Txn ID,Txn Amount,Txn Date,Txn Category,Txn Mode,Merchant Code,Merchant Name,Payment Network,Issuer Name
US001,A001,3500.00,2024-01-31,INCOME_WAGES,Direct Deposit,EMP01,Tech Solutions Inc,ACH,Chase Bank
US001,B001,-45.67,2024-01-31,FOOD_AND_DRINK_GROCERIES,Credit Card,GR01,Whole Foods,VISA,Chase Bank
US001,C001,-12.99,2024-01-30,ENTERTAINMENT_MUSIC_AND_AUDIO,Credit Card,MU01,Spotify,VISA,Chase Bank
US001,D001,-35.50,2024-01-30,FOOD_AND_DRINK_RESTAURANT,Credit Card,RE01,Local Bistro,VISA,Chase Bank
US001,E001,-89.99,2024-01-29,GENERAL_MERCHANDISE_ELECTRONICS,Credit Card,EL01,Best Buy,VISA,Chase Bank
US001,F001,-22.50,2024-01-29,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,Debit Card,RD01,Uber,VISA,Chase Bank
US001,G001,-15.00,2024-01-28,FOOD_AND_DRINK_COFFEE,Credit Card,CF01,Starbucks,VISA,Chase Bank
US001,H001,-75.00,2024-01-28,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Credit Card,GY01,24 Hour Fitness,VISA,Chase Bank
US001,I001,-55.32,2024-01-27,FOOD_AND_DRINK_GROCERIES,Debit Card,GR02,Trader Joe's,VISA,Chase Bank
US001,J001,-18.99,2024-01-26,ENTERTAINMENT_TV_AND_MOVIES,Credit Card,TV01,Netflix,VISA,Chase Bank
US001,K001,-42.00,2024-01-26,FOOD_AND_DRINK_RESTAURANT,Credit Card,RE02,Sushi Place,VISA,Chase Bank
US001,L001,-30.00,2024-01-25,TRANSPORTATION_GAS,Debit Card,GA01,Shell,VISA,Chase Bank
US001,M001,-65.99,2024-01-24,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,CL01,H&M,VISA,Chase Bank
US001,N001,-9.99,2024-01-24,ENTERTAINMENT_VIDEO_GAMES,Credit Card,VG01,Steam,VISA,Chase Bank
US001,O001,-1200.00,2024-01-23,RENT_AND_UTILITIES_RENT,ACH Transfer,LN01,Apartment Complex,ACH,Chase Bank
US001,P001,-85.00,2024-01-22,FOOD_AND_DRINK_GROCERIES,Credit Card,GR03,Safeway,VISA,Chase Bank
US001,Q001,-50.00,2024-01-22,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,Credit Card,SP01,Local Arena,VISA,Chase Bank
US001,R001,-120.00,2024-01-21,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,Credit Card,ON01,Amazon,VISA,Chase Bank
US001,S001,-45.00,2024-01-20,FOOD_AND_DRINK_RESTAURANT,Credit Card,RE03,Pizza Hut,VISA,Chase Bank
US001,T001,-60.00,2024-01-19,PERSONAL_CARE_HAIR_AND_BEAUTY,Debit Card,HB01,SuperCuts,VISA,Chase Bank
US001,U001,-15.00,2024-01-19,FOOD_AND_DRINK_COFFEE,Credit Card,CF01,Starbucks,VISA,Chase Bank
US001,V001,-35.00,2024-01-18,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,Credit Card,RD02,Lyft,VISA,Chase Bank
US001,W001,-22.99,2024-01-18,FOOD_AND_DRINK_FAST_FOOD,Credit Card,FF01,McDonald's,VISA,Chase Bank
US001,X001,-150.00,2024-01-17,RENT_AND_UTILITIES_INTERNET_AND_CABLE,ACH Transfer,IC01,Comcast,ACH,Chase Bank
US001,Y001,-40.00,2024-01-17,ENTERTAINMENT_CASINOS_AND_GAMBLING,Credit Card,CG01,Online Casino,VISA,Chase Bank
US001,Z001,-75.00,2024-01-16,FOOD_AND_DRINK_GROCERIES,Credit Card,GR01,Whole Foods,VISA,Chase Bank
US001,AA001,-25.00,2024-01-16,ENTERTAINMENT_MUSIC_AND_AUDIO,Credit Card,MU02,Concert Tickets,VISA,Chase Bank
US001,AB001,-30.00,2024-01-16,TRANSPORTATION_GAS,Debit Card,GA02,Chevron,VISA,Chase Bank
US001,AC001,-18.50,2024-01-15,FOOD_AND_DRINK_RESTAURANT,Credit Card,RE04,Chipotle,VISA,Chase Bank
US001,AD001,-12.99,2024-01-15,ENTERTAINMENT_TV_AND_MOVIES,Credit Card,TV01,Netflix,VISA,Chase Bank
US001,AE001,-45.00,2024-01-15,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Credit Card,GY01,24 Hour Fitness,VISA,Chase Bank
US001,AF001,-65.00,2024-01-15,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,CL02,Zara,VISA,Chase Bank
US001,AG001,-15.00,2024-01-15,FOOD_AND_DRINK_COFFEE,Credit Card,CF01,Starbucks,VISA,Chase Bank
US001,AH001,-22.50,2024-01-15,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,Debit Card,RD01,Uber,VISA,Chase Bank
US001,AI001,-80.00,2024-01-15,FOOD_AND_DRINK_GROCERIES,Credit Card,GR02,Trader Joe's,VISA,Chase Bank
