User Id,Txn ID,Txn Amount,Txn Date,Txn Category,Txn Mode,Merchant Code,Merchant Name,Payment Network,Issuer Name
US001,T001,3500.00,2023-05-31,INCOME_WAGES,Direct Deposit,EMP01,Tech Solutions Inc,ACH,Chase Bank
US001,T002,-45.99,2023-05-31,FOOD_AND_DRINK_GROCERIES,Credit Card,GR01,Whole Foods,Visa,Chase Bank
US001,T003,-12.50,2023-05-30,FOOD_AND_DRINK_COFFEE,Credit Card,CF01,Starbucks,Visa,Chase Bank
US001,T004,-89.99,2023-05-30,ENTERTAINMENT_VIDEO_GAMES,Credit Card,GM01,Steam,Visa,Chase Bank
US001,T005,-15.00,2023-05-29,TRANSPORTATION_PUBLIC_TRANSIT,Debit Card,PT01,Metro Transit,Mastercard,Chase Bank
US001,T006,-65.32,2023-05-29,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,CL01,H&M,Visa,Chase Bank
US001,T007,-10.99,2023-05-28,ENTERTAINMENT_MUSIC_AND_AUDIO,Credit Card,MA01,Spotify,Visa,Chase Bank
US001,T008,-42.50,2023-05-28,FOOD_AND_DRINK_RESTAURANT,Credit Card,RS01,Cheesecake Factory,Visa,Chase Bank
US001,T009,-55.00,2023-05-27,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Credit Card,GY01,24 Hour Fitness,Visa,Chase Bank
US001,T010,-35.99,2023-05-26,GENERAL_MERCHANDISE_ELECTRONICS,Credit Card,EL01,Best Buy,Visa,Chase Bank
US001,T011,-12.50,2023-05-26,FOOD_AND_DRINK_COFFEE,Credit Card,CF01,Starbucks,Visa,Chase Bank
US001,T012,-75.00,2023-05-25,TRANSPORTATION_GAS,Debit Card,GS01,Shell,Mastercard,Chase Bank
US001,T013,-22.99,2023-05-24,ENTERTAINMENT_TV_AND_MOVIES,Credit Card,ST01,Netflix,Visa,Chase Bank
US001,T014,-89.50,2023-05-24,GENERAL_MERCHANDISE_SPORTING_GOODS,Credit Card,SG01,Dick's Sporting Goods,Visa,Chase Bank
US001,T015,-15.00,2023-05-23,TRANSPORTATION_PUBLIC_TRANSIT,Debit Card,PT01,Metro Transit,Mastercard,Chase Bank
US001,T016,-32.50,2023-05-22,FOOD_AND_DRINK_RESTAURANT,Credit Card,RS02,Chipotle,Visa,Chase Bank
US001,T017,-129.99,2023-05-21,GENERAL_MERCHANDISE_ELECTRONICS,Credit Card,EL02,Amazon,Visa,Chase Bank
US001,T018,-12.50,2023-05-21,FOOD_AND_DRINK_COFFEE,Credit Card,CF01,Starbucks,Visa,Chase Bank
US001,T019,-45.00,2023-05-20,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,Credit Card,EN01,Local Cinema,Visa,Chase Bank
US001,T020,-55.00,2023-05-19,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Credit Card,GY01,24 Hour Fitness,Visa,Chase Bank
US001,T021,-65.75,2023-05-19,FOOD_AND_DRINK_GROCERIES,Debit Card,GR02,Trader Joe's,Mastercard,Chase Bank
US001,T022,-9.99,2023-05-18,ENTERTAINMENT_MUSIC_AND_AUDIO,Credit Card,MA02,Apple Music,Visa,Chase Bank
US001,T023,-15.00,2023-05-18,TRANSPORTATION_PUBLIC_TRANSIT,Debit Card,PT01,Metro Transit,Mastercard,Chase Bank
US001,T024,-28.50,2023-05-17,FOOD_AND_DRINK_RESTAURANT,Credit Card,RS03,Panera Bread,Visa,Chase Bank
US001,T025,-12.50,2023-05-17,FOOD_AND_DRINK_COFFEE,Credit Card,CF01,Starbucks,Visa,Chase Bank
US001,T026,-79.99,2023-05-16,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,CL02,Nike,Visa,Chase Bank
US001,T027,-45.00,2023-05-16,PERSONAL_CARE_HAIR_AND_BEAUTY,Credit Card,HB01,Supercuts,Visa,Chase Bank
US001,T028,-15.00,2023-05-16,TRANSPORTATION_PUBLIC_TRANSIT,Debit Card,PT01,Metro Transit,Mastercard,Chase Bank
US001,T029,-55.00,2023-05-16,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Credit Card,GY01,24 Hour Fitness,Visa,Chase Bank
US001,T030,-42.99,2023-05-17,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,Credit Card,OM01,eBay,Visa,Chase Bank
US001,T031,-12.50,2023-05-17,FOOD_AND_DRINK_COFFEE,Credit Card,CF01,Starbucks,Visa,Chase Bank
US001,T032,-89.50,2023-05-18,FOOD_AND_DRINK_GROCERIES,Credit Card,GR01,Whole Foods,Visa,Chase Bank
US001,T033,-15.00,2023-05-19,TRANSPORTATION_PUBLIC_TRANSIT,Debit Card,PT01,Metro Transit,Mastercard,Chase Bank
US001,T034,-35.99,2023-05-20,ENTERTAINMENT_VIDEO_GAMES,Credit Card,GM02,PlayStation Store,Visa,Chase Bank
US001,T035,-22.50,2023-05-20,FOOD_AND_DRINK_FAST_FOOD,Credit Card,FF01,McDonald's,Visa,Chase Bank
