User Id,Txn ID,Txn Amount,Txn Date,Txn Category,Txn Mode,Merchant Code,Merchant Name,Payment Network,Issuer Name
US001,A001,3500.00,2024/01/02,INCOME_WAGES,Direct Deposit,EMP01,Tech Solutions Inc,ACH,Chase Bank
US001,B001,-45.67,2024/01/02,FOOD_AND_DRINK_GROCERIES,Credit Card,GR01,Whole Foods,VISA,Chase Bank
US001,C001,-12.99,2024/01/03,ENTERTAINMENT_MUSIC_AND_AUDIO,Credit Card,SP01,Spotify,VISA,Chase Bank
US001,D001,-89.99,2024/01/03,GENERAL_MERCHANDISE_ELECTRONICS,Credit Card,AM01,Amazon,VISA,Chase Bank
US001,E001,-35.00,2024/01/04,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Credit Card,FT01,FitnessPro Gym,VISA,Chase Bank
US001,F001,-22.50,2024/01/04,FOOD_AND_DRINK_RESTAURANT,Credit Card,SB01,Starbucks,VISA,Chase Bank
US001,G001,-150.00,2024/01/05,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,NK01,Nike,VISA,Chase Bank
US001,H001,-9.99,2024/01/05,ENTERTAINMENT_TV_AND_MOVIES,Credit Card,NF01,Netflix,VISA,Chase Bank
US001,I001,-65.00,2024/01/06,TRANSPORTATION_GAS,Credit Card,SH01,Shell Gas Station,VISA,Chase Bank
US001,J001,-18.75,2024/01/07,FOOD_AND_DRINK_FAST_FOOD,Credit Card,CH01,Chipotle,VISA,Chase Bank
US001,K001,-1200.00,2024/01/07,RENT_AND_UTILITIES_RENT,Bank Transfer,APT01,City View Apartments,ACH,Chase Bank
US001,L001,-75.00,2024/01/08,UTILITIES_INTERNET_AND_CABLE,Credit Card,COM01,Comcast,VISA,Chase Bank
US001,M001,-42.99,2024/01/08,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,Credit Card,AM01,Amazon,VISA,Chase Bank
US001,N001,-30.00,2024/01/09,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,Credit Card,UB01,Uber,VISA,Chase Bank
US001,O001,-55.00,2024/01/10,FOOD_AND_DRINK_RESTAURANT,Credit Card,OG01,Olive Garden,VISA,Chase Bank
US001,P001,-14.99,2024/01/10,ENTERTAINMENT_VIDEO_GAMES,Credit Card,ST01,Steam,VISA,Chase Bank
US001,Q001,-80.00,2024/01/11,GENERAL_MERCHANDISE_SPORTING_GOODS,Credit Card,DS01,Dick's Sporting Goods,VISA,Chase Bank
US001,R001,-35.00,2024/01/11,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Credit Card,FT01,FitnessPro Gym,VISA,Chase Bank
US001,S001,-22.50,2024/01/12,FOOD_AND_DRINK_RESTAURANT,Credit Card,SB01,Starbucks,VISA,Chase Bank
US001,T001,-120.00,2024/01/12,GENERAL_MERCHANDISE_ELECTRONICS,Credit Card,BB01,Best Buy,VISA,Chase Bank
US001,U001,-40.00,2024/01/13,FOOD_AND_DRINK_GROCERIES,Credit Card,TJ01,Trader Joe's,VISA,Chase Bank
US001,V001,-15.99,2024/01/13,ENTERTAINMENT_TV_AND_MOVIES,Credit Card,HU01,Hulu,VISA,Chase Bank
US001,W001,-60.00,2024/01/14,TRANSPORTATION_GAS,Credit Card,EX01,Exxon,VISA,Chase Bank
US001,X001,-25.00,2024/01/14,FOOD_AND_DRINK_FAST_FOOD,Credit Card,MCD01,McDonald's,VISA,Chase Bank
US001,Y001,-12.99,2024/01/15,ENTERTAINMENT_MUSIC_AND_AUDIO,Credit Card,SP01,Spotify,VISA,Chase Bank
US001,Z001,-50.00,2024/01/15,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,TM01,T.J. Maxx,VISA,Chase Bank
