User Id,Txn ID,Txn Amount,Txn Date,Txn Category,Txn Mode,Merchant Code,Merchant Name,Payment Network,Issuer Name
US001,T001,3500.00,2023/03/01,INCOME_WAGES,Direct Deposit,EMP01,TechCorp Inc.,ACH,Chase Bank
US001,T002,45.99,2023/03/01,FOOD_AND_DRINK_GROCERIES,Credit Card,GR01,Whole Foods,Visa,Chase Bank
US001,T003,12.50,2023/03/02,FOOD_AND_DRINK_COFFEE,Credit Card,CF01,Starbucks,Visa,Chase Bank
US001,T004,89.99,2023/03/02,ENTERTAINMENT_VIDEO_GAMES,Credit Card,GM01,Steam,Visa,Chase Bank
US001,T005,35.00,2023/03/03,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Credit Card,GY01,FitnessPro,Visa,Chase Bank
US001,T006,22.50,2023/03/03,FOOD_AND_DRINK_FAST_FOOD,Credit Card,FF01,Chipotle,Visa,Chase Bank
US001,T007,150.00,2023/03/04,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,CL01,H&M,Visa,Chase Bank
US001,T008,9.99,2023/03/04,ENTERTAINMENT_MUSIC_AND_AUDIO,Credit Card,MS01,Spotify,Visa,Chase Bank
US001,T009,65.00,2023/03/05,TRANSPORTATION_GAS,Credit Card,GS01,Shell,Visa,Chase Bank
US001,T010,18.50,2023/03/05,FOOD_AND_DRINK_RESTAURANT,Credit Card,RS01,Local Diner,Visa,Chase Bank
US001,T011,14.99,2023/03/06,ENTERTAINMENT_TV_AND_MOVIES,Credit Card,TV01,Netflix,Visa,Chase Bank
US001,T012,75.00,2023/03/07,GENERAL_MERCHANDISE_ELECTRONICS,Credit Card,EL01,Best Buy,Visa,Chase Bank
US001,T013,35.00,2023/03/08,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Credit Card,GY01,FitnessPro,Visa,Chase Bank
US001,T014,32.50,2023/03/08,FOOD_AND_DRINK_GROCERIES,Credit Card,GR02,Trader Joe's,Visa,Chase Bank
US001,T015,12.50,2023/03/09,FOOD_AND_DRINK_COFFEE,Credit Card,CF01,Starbucks,Visa,Chase Bank
US001,T016,55.00,2023/03/09,GENERAL_MERCHANDISE_SPORTING_GOODS,Credit Card,SG01,Dick's Sporting Goods,Visa,Chase Bank
US001,T017,120.00,2023/03/10,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,Credit Card,EV01,Local Arena,Visa,Chase Bank
US001,T018,42.99,2023/03/10,FOOD_AND_DRINK_RESTAURANT,Credit Card,RS02,Applebee's,Visa,Chase Bank
US001,T019,29.99,2023/03/11,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,Credit Card,OM01,Amazon,Visa,Chase Bank
US001,T020,35.00,2023/03/11,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Credit Card,GY01,FitnessPro,Visa,Chase Bank
US001,T021,15.00,2023/03/12,FOOD_AND_DRINK_FAST_FOOD,Credit Card,FF02,McDonald's,Visa,Chase Bank
US001,T022,80.00,2023/03/12,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,CL02,Uniqlo,Visa,Chase Bank
US001,T023,12.50,2023/03/13,FOOD_AND_DRINK_COFFEE,Credit Card,CF01,Starbucks,Visa,Chase Bank
US001,T024,45.00,2023/03/13,ENTERTAINMENT_VIDEO_GAMES,Credit Card,GM02,GameStop,Visa,Chase Bank
US001,T025,55.00,2023/03/14,FOOD_AND_DRINK_GROCERIES,Credit Card,GR01,Whole Foods,Visa,Chase Bank
US001,T026,35.00,2023/03/14,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Credit Card,GY01,FitnessPro,Visa,Chase Bank
US001,T027,25.00,2023/03/15,FOOD_AND_DRINK_RESTAURANT,Credit Card,RS03,Subway,Visa,Chase Bank
US001,T028,39.99,2023/03/15,GENERAL_MERCHANDISE_ELECTRONICS,Credit Card,EL02,Apple Store,Visa,Chase Bank
