User Id,Txn ID,Txn Amount,Txn Date,Txn Category,Txn Mode,Merchant Code,Merchant Name,Payment Network,Issuer Name
US001,A001,8500.00,2023/06/01,INCOME_WAGES,Direct Deposit,EMP01,Tech Solutions Inc.,ACH,Chase Bank
US001,B001,1200.00,2023/06/01,LOAN_PAYMENTS_MORTGAGE_PAYMENT,Auto Debit,MTG01,HomeLoans Corp,ACH,Chase Bank
US001,C001,350.00,2023/06/01,RENT_AND_UTILITIES_INTERNET_AND_CABLE,Auto Debit,UTL01,Comcast,ACH,Chase Bank
US001,D001,89.99,2023/06/02,ENTERTAINMENT_TV_AND_MOVIES,Credit Card,ENT01,Netflix,Visa,American Express
US001,E001,245.67,2023/06/02,FOOD_AND_DRINK_GROCERIES,Credit Card,GRC01,Whole Foods,Mastercard,Chase Bank
US001,F001,1500.00,2023/06/03,TRANSFER_OUT_INVESTMENT_AND_RETIREMENT_FUNDS,Online Transfer,INV01,Fidelity Investments,ACH,Chase Bank
US001,G001,150.00,2023/06/03,PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS,Credit Card,FIT01,Equinox,Visa,American Express
US001,H001,75.50,2023/06/04,FOOD_AND_DRINK_RESTAURANT,Credit Card,RST01,The Capital Grille,Mastercard,Chase Bank
US001,I001,2300.00,2023/06/05,TRAVEL_FLIGHTS,Credit Card,AIR01,United Airlines,Visa,American Express
US001,J001,1800.00,2023/06/05,TRAVEL_LODGING,Credit Card,HTL01,Ritz-Carlton,Visa,American Express
US001,K001,500.00,2023/06/06,GENERAL_MERCHANDISE_CLOTHING_AND_ACCESSORIES,Credit Card,CLA01,Nordstrom,Mastercard,Chase Bank
US001,L001,200.00,2023/06/07,ENTERTAINMENT_SPORTING_EVENTS_AMUSEMENT_PARKS_AND_MUSEUMS,Credit Card,EVT01,Metropolitan Museum of Art,Visa,American Express
US001,M001,45.00,2023/06/08,FOOD_AND_DRINK_RESTAURANT,Credit Card,RST02,Shake Shack,Mastercard,Chase Bank
US001,N001,180.00,2023/06/08,GENERAL_MERCHANDISE_ELECTRONICS,Credit Card,ELC01,Best Buy,Visa,American Express
US001,O001,65.00,2023/06/09,TRANSPORTATION_TAXIS_AND_RIDE_SHARES,Credit Card,RID01,Uber,Mastercard,Chase Bank
US001,P001,300.00,2023/06/09,PERSONAL_CARE_HAIR_AND_BEAUTY,Credit Card,BEA01,Sephora,Visa,American Express
US001,Q001,120.00,2023/06/10,FOOD_AND_DRINK_GROCERIES,Credit Card,GRC02,Trader Joe's,Mastercard,Chase Bank
US001,R001,850.00,2023/06/11,GENERAL_MERCHANDISE_ELECTRONICS,Credit Card,ELC02,Apple Store,Visa,American Express
US001,S001,75.00,2023/06/11,ENTERTAINMENT_MUSIC_AND_AUDIO,Credit Card,MUS01,Spotify,Mastercard,Chase Bank
US001,T001,250.00,2023/06/12,MEDICAL_PRIMARY_CARE,Credit Card,MED01,City Health Clinic,Visa,American Express
US001,U001,400.00,2023/06/12,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,Credit Card,ONL01,Amazon,Mastercard,Chase Bank
US001,V001,150.00,2023/06/13,FOOD_AND_DRINK_RESTAURANT,Credit Card,RST03,Nobu,Visa,American Express
US001,W001,80.00,2023/06/13,ENTERTAINMENT_VIDEO_GAMES,Credit Card,GAM01,Steam,Mastercard,Chase Bank
US001,X001,200.00,2023/06/14,GENERAL_SERVICES_EDUCATION,Credit Card,EDU01,Coursera,Visa,American Express
US001,Y001,500.00,2023/06/14,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT,Online Transfer,CCR01,American Express,ACH,Chase Bank
US001,Z001,1000.00,2023/06/15,TRANSFER_OUT_SAVINGS,Online Transfer,SAV01,High Yield Savings,ACH,Chase Bank
US001,AA001,100.00,2023/06/15,FOOD_AND_DRINK_GROCERIES,Credit Card,GRC03,Wegmans,Mastercard,Chase Bank
US001,AB001,55.00,2023/06/15,TRANSPORTATION_GAS,Credit Card,GAS01,Shell,Visa,American Express
